id,district,type,bedrooms,bathrooms,created_at,size_m2,price_$,latitude,longitude
1687,Beirut,Office,2,0,2025-03-16 14:50:27.897207+00,180,275000,33.8886,35.4955
1688,Jbeil,Shop,3,0,2025-03-16 14:50:27.992048+00,190,180000,34.1236,35.6455
1689,Beirut,Apartment,3,3,2025-03-16 14:50:28.083176+00,265,650000,33.8886,35.4955
1690,Beirut,Apartment,3,3,2025-03-16 14:50:28.183645+00,250,1500000,33.8886,35.4955
1691,Beirut,Apartment,4,5,2025-03-16 14:50:28.28974+00,500,3500000,33.8886,35.4955
1692,Kesrouane,Land,0,0,2025-03-16 14:50:28.388503+00,1710,2000000,33.9808,35.6856
1693,Kesrouane,Office,1,0,2025-03-16 14:50:28.489114+00,90,150000,33.9808,35.6856
1694,Kesrouane,Apartment,2,2,2025-03-16 14:50:28.57865+00,110,114000,33.9808,35.6856
1695,Beirut,Apartment,2,3,2025-03-16 14:50:28.677286+00,170,400000,33.8886,35.4955
1696,Beirut,Apartment,3,4,2025-03-16 14:50:28.772147+00,245,450000,33.8886,35.4955
1697,Kesrouane,Apartment,2,2,2025-03-16 14:50:28.865743+00,110,98000,33.9808,35.6856
1698,Jbeil,Shop,1,0,2025-03-16 14:50:29.100517+00,125,250000,34.1236,35.6455
1699,Baabda,Apartment,3,4,2025-03-16 14:50:29.265175+00,300,1200000,33.8333,35.5442
1700,Baabda,Apartment,3,4,2025-03-16 14:50:29.353674+00,206,600000,33.8333,35.5442
1702,Beirut,Apartment,2,2,2025-03-16 14:50:29.534036+00,120,250000,33.8886,35.4955
1703,Beirut,Apartment,2,2,2025-03-16 14:50:29.705381+00,135,280000,33.8886,35.4955
1704,Beirut,Apartment,3,3,2025-03-16 14:50:29.817765+00,250,500000,33.8886,35.4955
1705,El Metn,Apartment,3,5,2025-03-16 14:50:29.92123+00,450,850000,33.9006,35.6178
1706,El Metn,Apartment,5,4,2025-03-16 14:50:30.341016+00,360,250000,33.9006,35.6178
1707,Kesrouane,Chalet,2,3,2025-03-16 14:50:30.457321+00,110,85000,33.9808,35.6856
1708,Jbeil,Land,0,0,2025-03-16 14:50:30.958838+00,10439,1000000,34.1236,35.6455
1709,Jbeil,Apartment,3,3,2025-03-16 14:50:31.04567+00,160,135000,34.1236,35.6455
1710,Jbeil,Land,0,0,2025-03-16 14:50:31.157601+00,937,150000,34.1236,35.6455
1711,Kesrouane,Office,1,0,2025-03-16 14:50:31.255409+00,50,100000,33.9808,35.6856
1712,Kesrouane,Apartment,3,3,2025-03-16 14:50:31.379611+00,150,140000,33.9808,35.6856
1713,El Metn,Land,0,0,2025-03-16 14:50:31.472071+00,2212,1100000,33.9006,35.6178
1714,El Metn,Land,0,0,2025-03-16 14:50:31.662906+00,3776,1800000,33.9006,35.6178
1715,El Metn,Land,0,0,2025-03-16 14:50:31.873672+00,5001,2500000,33.9006,35.6178
1716,Jbeil,Land,0,0,2025-03-16 14:50:31.965567+00,17032,600000,34.1236,35.6455
1718,El Metn,Land,0,0,2025-03-16 14:50:32.166174+00,1034,135000,33.9006,35.6178
1719,Jbeil,Land,0,0,2025-03-16 14:50:32.254748+00,831,300000,34.1236,35.6455
1720,Jbeil,Land,0,0,2025-03-16 14:50:32.352126+00,3930,390000,34.1236,35.6455
1721,Baabda,Apartment,3,4,2025-03-16 14:50:32.444652+00,460,1450000,33.8333,35.5442
1722,El Metn,Apartment,2,2,2025-03-16 14:50:32.540585+00,125,150000,33.9006,35.6178
1723,Jbeil,Shop,1,0,2025-03-16 14:50:32.630429+00,180,200000,34.1236,35.6455
1724,Kesrouane,Land,0,0,2025-03-16 14:50:32.714606+00,1200,400000,33.9808,35.6856
1725,El Metn,Apartment,3,3,2025-03-16 14:50:32.815469+00,420,840000,33.9006,35.6178
1726,Kesrouane,Chalet,3,2,2025-03-16 14:50:33.14593+00,120,105000,33.9808,35.6856
1727,Kesrouane,Land,0,0,2025-03-16 14:50:33.236483+00,3900,390000,33.9808,35.6856
1728,Kesrouane,Apartment,4,4,2025-03-16 14:50:33.348444+00,320,340000,33.9808,35.6856
1729,Jbeil,House/Villa,3,4,2025-03-16 14:50:33.451483+00,1000,600000,34.1236,35.6455
1730,Jbeil,Chalet,3,2,2025-03-16 14:50:33.546224+00,170,350000,34.1236,35.6455
1732,Jbeil,Land,0,0,2025-03-16 14:50:33.757189+00,964,160000,34.1236,35.6455
1733,Jbeil,Land,0,0,2025-03-16 14:50:33.85538+00,800,112000,34.1236,35.6455
1734,Kesrouane,Land,0,0,2025-03-16 14:50:33.991695+00,2660,350000,33.9808,35.6856
1735,Batroun,Land,0,0,2025-03-16 14:50:34.086471+00,1600,320000,34.2556,35.6586
1736,Jbeil,Commercial Building,0,0,2025-03-16 14:50:34.203924+00,3000,1300000,34.1236,35.6455
1737,Beirut,Apartment,3,3,2025-03-16 14:50:34.289879+00,450,1200000,33.8886,35.4955
1738,El Metn,Apartment,3,2,2025-03-16 14:50:34.376651+00,240,240000,33.9006,35.6178
1739,Kesrouane,Residential Building,0,0,2025-03-16 14:50:34.465157+00,700,1100000,33.9808,35.6856
1740,Kesrouane,Apartment,2,2,2025-03-16 14:50:34.570233+00,170,150000,33.9808,35.6856
1741,Jbeil,Apartment,2,2,2025-03-16 14:50:34.688718+00,120,110000,34.1236,35.6455
1742,Jbeil,Apartment,2,2,2025-03-16 14:50:34.783002+00,118,106000,34.1236,35.6455
1743,Kesrouane,Apartment,3,1,2025-03-16 14:50:34.882805+00,140,150000,33.9808,35.6856
1744,Jbeil,House/Villa,4,4,2025-03-16 14:50:34.988654+00,310,310000,34.1236,35.6455
1745,Jbeil,House/Villa,3,3,2025-03-16 14:50:35.080391+00,310,330000,34.1236,35.6455
1746,Jbeil,House/Villa,3,3,2025-03-16 14:50:35.263834+00,310,270000,34.1236,35.6455
1747,El Metn,Apartment,3,3,2025-03-16 14:50:35.380862+00,220,350000,33.9006,35.6178
1748,Jbeil,House/Villa,5,4,2025-03-16 14:50:35.590027+00,450,480000,34.1236,35.6455
1749,Jbeil,Land,0,0,2025-03-16 14:50:35.916711+00,890,125000,34.1236,35.6455
1750,Kesrouane,Apartment,3,2,2025-03-16 14:50:36.00003+00,160,110000,33.9808,35.6856
1751,El Metn,Land,0,0,2025-03-16 14:50:36.106856+00,2253,1575000,33.9006,35.6178
1752,Jbeil,Chalet,2,2,2025-03-16 14:50:36.236118+00,78,90000,34.1236,35.6455
1753,Jbeil,Chalet,2,2,2025-03-16 14:50:36.341847+00,81,73000,34.1236,35.6455
1754,Jbeil,Chalet,2,2,2025-03-16 14:50:36.436203+00,81,80000,34.1236,35.6455
1755,Jbeil,Chalet,2,2,2025-03-16 14:50:36.602356+00,79,88000,34.1236,35.6455
1756,Jbeil,Chalet,2,2,2025-03-16 14:50:36.800844+00,83,98000,34.1236,35.6455
1757,Jbeil,Chalet,2,2,2025-03-16 14:50:36.958961+00,81,71000,34.1236,35.6455
1758,Beirut,Apartment,4,4,2025-03-16 14:50:37.06549+00,430,2200000,33.8886,35.4955
1759,Beirut,Apartment,2,2,2025-03-16 14:50:37.155944+00,115,518000,33.8886,35.4955
1760,Beirut,Apartment,2,3,2025-03-16 14:50:37.249122+00,151,680000,33.8886,35.4955
1761,Beirut,Apartment,4,5,2025-03-16 14:50:37.346476+00,500,2800000,33.8886,35.4955
1762,Kesrouane,Shop,1,0,2025-03-16 14:50:37.527763+00,45,65000,33.9808,35.6856
1763,Kesrouane,Land,0,0,2025-03-16 14:50:37.756093+00,856,180000,33.9808,35.6856
1764,Kesrouane,Office,2,0,2025-03-16 14:50:37.868943+00,120,120000,33.9808,35.6856
1765,Jbeil,Land,0,0,2025-03-16 14:50:37.956613+00,7000,1400000,34.1236,35.6455
1766,El Metn,Apartment,4,5,2025-03-16 14:50:38.053276+00,260,280000,33.9006,35.6178
1767,Jbeil,Apartment,3,3,2025-03-16 14:50:38.153154+00,160,250000,34.1236,35.6455
1768,Jbeil,Apartment,3,2,2025-03-16 14:50:38.252169+00,127,100000,34.1236,35.6455
1769,Jbeil,Apartment,4,5,2025-03-16 14:50:38.350554+00,290,170000,34.1236,35.6455
1770,Jbeil,Chalet,1,0,2025-03-16 14:50:38.443019+00,32,155000,34.1236,35.6455
1771,Kesrouane,Apartment,2,2,2025-03-16 14:50:38.545468+00,143,135000,33.9808,35.6856
1772,Kesrouane,Apartment,2,2,2025-03-16 14:50:38.642398+00,121,115000,33.9808,35.6856
1773,Kesrouane,Apartment,2,2,2025-03-16 14:50:38.731049+00,128,100000,33.9808,35.6856
1774,El Metn,Apartment,3,3,2025-03-16 14:50:38.834967+00,230,290000,33.9006,35.6178
1775,Batroun,House/Villa,1,0,2025-03-16 14:50:38.927779+00,110,150000,34.2556,35.6586
1776,Kesrouane,Chalet,2,2,2025-03-16 14:50:39.021469+00,110,190000,33.9808,35.6856
1777,El Metn,Warehouse,2,0,2025-03-16 14:50:39.115315+00,700,800000,33.9006,35.6178
1778,Kesrouane,Apartment,3,3,2025-03-16 14:50:39.230062+00,215,475000,33.9808,35.6856
1779,Kesrouane,Apartment,3,3,2025-03-16 14:50:39.319404+00,215,450000,33.9808,35.6856
1780,El Metn,Residential Building,0,0,2025-03-16 14:50:39.408786+00,1200,1100000,33.9006,35.6178
1781,Jbeil,Land,0,0,2025-03-16 14:50:39.4956+00,2200,135000,34.1236,35.6455
1782,El Metn,Apartment,3,4,2025-03-16 14:50:39.589029+00,230,300000,33.9006,35.6178
1783,El Metn,Chalet,2,2,2025-03-16 14:50:39.674854+00,90,225000,33.9006,35.6178
1784,El Metn,Apartment,3,4,2025-03-16 14:50:39.997848+00,350,400000,33.9006,35.6178
1785,Beirut,Land,0,0,2025-03-16 14:50:40.111514+00,318,1500000,33.8886,35.4955
1786,Jbeil,Land,0,0,2025-03-16 14:50:40.211733+00,3000,900000,34.1236,35.6455
1787,Kesrouane,Apartment,3,2,2025-03-16 14:50:40.322614+00,140,120000,33.9808,35.6856
1788,Kesrouane,Land,0,0,2025-03-16 14:50:40.455122+00,36000,18000000,33.9808,35.6856
1789,Batroun,House/Villa,4,2,2025-03-16 14:50:40.550651+00,216,330000,34.2556,35.6586
1790,Batroun,Apartment,3,3,2025-03-16 14:50:40.656869+00,225,170000,34.2556,35.6586
1791,Kesrouane,Land,0,0,2025-03-16 14:50:40.811363+00,550,400000,33.9808,35.6856
1792,Jbeil,Apartment,3,3,2025-03-16 14:50:40.964758+00,180,200000,34.1236,35.6455
1793,Jbeil,Apartment,3,3,2025-03-16 14:50:41.11262+00,155,125000,34.1236,35.6455
1794,El Metn,Apartment,2,2,2025-03-16 14:50:41.205754+00,100,130000,33.9006,35.6178
1795,Jbeil,Land,0,0,2025-03-16 14:50:41.309999+00,850,325000,34.1236,35.6455
1796,Kesrouane,Apartment,3,4,2025-03-16 14:50:41.401615+00,150,185000,33.9808,35.6856
1797,El Metn,Apartment,3,3,2025-03-16 14:50:41.490067+00,220,350000,33.9006,35.6178
1798,Jbeil,Land,0,0,2025-03-16 14:50:41.582207+00,4400,485000,34.1236,35.6455
1799,Jbeil,Land,0,0,2025-03-16 14:50:41.673749+00,11200,2000000,34.1236,35.6455
1800,El Metn,Apartment,3,3,2025-03-16 14:50:41.763871+00,350,490000,33.9006,35.6178
1801,Jbeil,Apartment,3,2,2025-03-16 14:50:42.107826+00,160,110000,34.1236,35.6455
1802,Jbeil,Apartment,3,3,2025-03-16 14:50:42.198457+00,300,200000,34.1236,35.6455
1803,Beirut,Apartment,2,3,2025-03-16 14:50:42.290234+00,190,675000,33.8886,35.4955
1804,Kesrouane,Apartment,4,4,2025-03-16 14:50:42.388009+00,300,900000,33.9808,35.6856
1805,Kesrouane,Land,0,0,2025-03-16 14:50:42.478783+00,1058,150000,33.9808,35.6856
1806,Kesrouane,Apartment,4,4,2025-03-16 14:50:42.567236+00,320,250000,33.9808,35.6856
1807,Kesrouane,Residential Building,3,5,2025-03-16 14:50:42.658215+00,2500,3500000,33.9808,35.6856
1808,El Metn,Apartment,4,4,2025-03-16 14:50:42.754298+00,480,500000,33.9006,35.6178
1809,Kesrouane,Land,0,0,2025-03-16 14:50:42.867002+00,22500,563000,33.9808,35.6856
1811,Beirut,Land,0,0,2025-03-16 14:50:43.062168+00,550,5500000,33.8886,35.4955
1812,Kesrouane,Apartment,3,5,2025-03-16 14:50:43.160156+00,330,350000,33.9808,35.6856
1813,Jbeil,Land,0,0,2025-03-16 14:50:43.257708+00,5250,265000,34.1236,35.6455
1814,El Metn,Apartment,3,3,2025-03-16 14:50:43.353053+00,190,280000,33.9006,35.6178
1815,El Metn,Apartment,3,3,2025-03-16 14:50:43.487541+00,145,210000,33.9006,35.6178
1816,El Metn,Apartment,3,3,2025-03-16 14:50:43.582644+00,145,255000,33.9006,35.6178
1817,El Metn,Apartment,3,2,2025-03-16 14:50:43.717883+00,250,250000,33.9006,35.6178
1818,Jbeil,Land,0,0,2025-03-16 14:50:43.815907+00,2040,82000,34.1236,35.6455
1819,Jbeil,Apartment,4,4,2025-03-16 14:50:43.92163+00,330,200000,34.1236,35.6455
1820,El Metn,Land,0,0,2025-03-16 14:50:44.017946+00,885,180000,33.9006,35.6178
1821,El Metn,Land,0,0,2025-03-16 14:50:44.120047+00,1280,580000,33.9006,35.6178
1822,Jbeil,Apartment,3,3,2025-03-16 14:50:44.23897+00,160,150000,34.1236,35.6455
1823,Beirut,Apartment,3,3,2025-03-16 14:50:44.332921+00,240,575000,33.8886,35.4955
1824,Kesrouane,Land,0,0,2025-03-16 14:50:44.442509+00,1600,1500000,33.9808,35.6856
1825,Kesrouane,Land,0,0,2025-03-16 14:50:44.529197+00,12000,1440000,33.9808,35.6856
1826,Kesrouane,Land,0,0,2025-03-16 14:50:44.637352+00,1650,1650000,33.9808,35.6856
1827,El Metn,Land,0,0,2025-03-16 14:50:44.778204+00,1013,1600000,33.9006,35.6178
1828,El Metn,Apartment,2,4,2025-03-16 14:50:44.92296+00,320,320000,33.9006,35.6178
1829,El Metn,Office,2,0,2025-03-16 14:50:45.023666+00,180,350000,33.9006,35.6178
1831,Jbeil,Land,0,0,2025-03-16 14:50:45.256329+00,121000,16000000,34.1236,35.6455
1833,Jbeil,Land,0,0,2025-03-16 14:50:45.434424+00,3491,210000,34.1236,35.6455
1834,Kesrouane,Land,0,0,2025-03-16 14:50:45.587923+00,772,950000,33.9808,35.6856
1835,Jbeil,Apartment,2,3,2025-03-16 14:50:45.678695+00,150,160000,34.1236,35.6455
1836,Beirut,Apartment,2,2,2025-03-16 14:50:45.857557+00,155,265000,33.8886,35.4955
1837,El Metn,Apartment,3,3,2025-03-16 14:50:45.948689+00,150,200000,33.9006,35.6178
1838,Kesrouane,Apartment,3,2,2025-03-16 14:50:46.040087+00,880,550000,33.9808,35.6856
1839,El Metn,Shop,1,0,2025-03-16 14:50:46.129128+00,240,800000,33.9006,35.6178
1840,Baabda,Shop,1,0,2025-03-16 14:50:46.221331+00,200,300000,33.8333,35.5442
1841,El Metn,Land,0,0,2025-03-16 14:50:46.322394+00,551,1000000,33.9006,35.6178
1842,Jbeil,Land,0,0,2025-03-16 14:50:46.423911+00,1800,270000,34.1236,35.6455
1843,Kesrouane,Apartment,3,3,2025-03-16 14:50:46.590299+00,150,175000,33.9808,35.6856
1844,Kesrouane,Apartment,3,4,2025-03-16 14:50:46.713256+00,200,290000,33.9808,35.6856
1845,Kesrouane,Apartment,3,4,2025-03-16 14:50:46.805869+00,208,320000,33.9808,35.6856
1846,El Metn,Land,0,0,2025-03-16 14:50:47.026517+00,980,3000000,33.9006,35.6178
1847,Jbeil,Shop,1,0,2025-03-16 14:50:47.177173+00,200,550000,34.1236,35.6455
1848,El Metn,Apartment,4,4,2025-03-16 14:50:47.279164+00,350,700000,33.9006,35.6178
1850,Kesrouane,Apartment,4,5,2025-03-16 14:50:47.475754+00,417,485000,33.9808,35.6856
1851,Kesrouane,Apartment,3,3,2025-03-16 14:50:47.56896+00,140,120000,33.9808,35.6856
1852,Jbeil,Land,0,0,2025-03-16 14:50:47.714235+00,816,175000,34.1236,35.6455
1853,Kesrouane,Apartment,2,2,2025-03-16 14:50:47.819895+00,110,125000,33.9808,35.6856
1854,Kesrouane,Apartment,3,4,2025-03-16 14:50:47.920873+00,235,290000,33.9808,35.6856
1855,Kesrouane,Apartment,3,4,2025-03-16 14:50:48.018777+00,210,300000,33.9808,35.6856
1856,Jbeil,Land,0,0,2025-03-16 14:50:48.113718+00,1200,150000,34.1236,35.6455
1857,Jbeil,Apartment,3,3,2025-03-16 14:50:48.216412+00,185,165000,34.1236,35.6455
1858,Kesrouane,Land,0,0,2025-03-16 14:50:48.671671+00,1250,200000,33.9808,35.6856
1859,El Metn,Factory,3,0,2025-03-16 14:50:48.764623+00,350,220000,33.9006,35.6178
1860,Kesrouane,Apartment,3,4,2025-03-16 14:50:48.9096+00,166,170000,33.9808,35.6856
1861,Jbeil,Chalet,2,2,2025-03-16 14:50:49.011213+00,110,200000,34.1236,35.6455
1862,Jbeil,Apartment,2,2,2025-03-16 14:50:49.112282+00,107,100000,34.1236,35.6455
1863,El Metn,Apartment,4,4,2025-03-16 14:50:49.258779+00,200,500000,33.9006,35.6178
1864,El Metn,Apartment,3,4,2025-03-16 14:50:49.354713+00,160,330000,33.9006,35.6178
1865,Jbeil,House/Villa,4,4,2025-03-16 14:50:49.48563+00,300,1700000,34.1236,35.6455
1866,Jbeil,Land,0,0,2025-03-16 14:50:49.587335+00,500,250000,34.1236,35.6455
1867,Jbeil,Warehouse,0,0,2025-03-16 14:50:49.680865+00,340,130000,34.1236,35.6455
1868,Jbeil,Apartment,3,3,2025-03-16 14:50:49.781258+00,310,325000,34.1236,35.6455
1869,Kesrouane,Land,0,0,2025-03-16 14:50:49.876318+00,833,900000,33.9808,35.6856
1870,Kesrouane,Land,0,0,2025-03-16 14:50:49.991059+00,791,75000,33.9808,35.6856
1871,Jbeil,Land,0,0,2025-03-16 14:50:50.088909+00,2070,200000,34.1236,35.6455
1872,Jbeil,Apartment,3,3,2025-03-16 14:50:50.178192+00,200,200000,34.1236,35.6455
1873,Jbeil,Apartment,3,3,2025-03-16 14:50:50.288358+00,212,250000,34.1236,35.6455
1874,Jbeil,Apartment,2,2,2025-03-16 14:50:50.373854+00,125,132000,34.1236,35.6455
1875,El Metn,Apartment,2,3,2025-03-16 14:50:50.471424+00,240,325000,33.9006,35.6178
1876,El Metn,Apartment,3,2,2025-03-16 14:50:50.569806+00,150,200000,33.9006,35.6178
1877,Beirut,Apartment,3,4,2025-03-16 14:50:50.662127+00,230,1200000,33.8886,35.4955
1878,Jbeil,Commercial Building,0,0,2025-03-16 14:50:50.755065+00,450,400000,34.1236,35.6455
1879,Batroun,Land,0,0,2025-03-16 14:50:50.856175+00,1200,300000,34.2556,35.6586
1880,Beirut,Office,3,0,2025-03-16 14:50:50.948817+00,220,600000,33.8886,35.4955
1881,Kesrouane,Apartment,3,3,2025-03-16 14:50:51.038188+00,180,200000,33.9808,35.6856
1883,Jbeil,Apartment,3,3,2025-03-16 14:50:51.219067+00,210,140000,34.1236,35.6455
1884,Kesrouane,Land,0,0,2025-03-16 14:50:51.309382+00,1650,825000,33.9808,35.6856
1885,Kesrouane,Land,0,0,2025-03-16 14:50:51.40133+00,1360,1100000,33.9808,35.6856
1886,Kesrouane,Land,0,0,2025-03-16 14:50:51.500556+00,1022,1800000,33.9808,35.6856
1887,Kesrouane,House/Villa,4,4,2025-03-16 14:50:51.59037+00,175,300000,33.9808,35.6856
1888,El Metn,Land,0,0,2025-03-16 14:50:51.680093+00,2156,916000,33.9006,35.6178
1889,El Metn,Land,0,0,2025-03-16 14:50:51.797724+00,1180,767000,33.9006,35.6178
1890,El Metn,Apartment,4,4,2025-03-16 14:50:51.901878+00,450,450000,33.9006,35.6178
1891,El Metn,Apartment,3,4,2025-03-16 14:50:51.992553+00,450,900000,33.9006,35.6178
1892,Baabda,Land,0,0,2025-03-16 14:50:52.088172+00,1700,1475000,33.8333,35.5442
1893,Jbeil,Land,0,0,2025-03-16 14:50:52.188074+00,2835,285000,34.1236,35.6455
1895,El Metn,Land,0,0,2025-03-16 14:50:52.449644+00,3450,210000,33.9006,35.6178
1896,Kesrouane,Land,0,0,2025-03-16 14:50:52.54109+00,3839,1650000,33.9808,35.6856
1897,Kesrouane,Shop,1,0,2025-03-16 14:50:52.629605+00,140,160000,33.9808,35.6856
1898,Baabda,Apartment,4,4,2025-03-16 14:50:52.736217+00,340,665000,33.8333,35.5442
1899,Jbeil,Land,0,0,2025-03-16 14:50:52.826111+00,6100,3050000,34.1236,35.6455
1900,Beirut,Apartment,4,5,2025-03-16 14:50:52.910798+00,460,1800000,33.8886,35.4955
1901,Beirut,Apartment,3,4,2025-03-16 14:50:53.002816+00,190,400000,33.8886,35.4955
1902,Jbeil,Land,0,0,2025-03-16 14:50:53.117887+00,903,180000,34.1236,35.6455
1903,Beirut,Office,2,0,2025-03-16 14:50:53.212686+00,140,800000,33.8886,35.4955
1904,El Metn,Apartment,5,5,2025-03-16 14:50:53.305753+00,450,410000,33.9006,35.6178
1905,Beirut,Office,3,0,2025-03-16 14:50:53.396305+00,420,975000,33.8886,35.4955
1906,Jbeil,Apartment,2,2,2025-03-16 14:50:53.487377+00,101,130000,34.1236,35.6455
1908,Jbeil,Apartment,3,3,2025-03-16 14:50:53.709366+00,150,135000,34.1236,35.6455
1909,Baabda,Land,0,0,2025-03-16 14:50:53.798424+00,1095,295000,33.8333,35.5442
1910,Jbeil,Apartment,3,4,2025-03-16 14:50:53.884019+00,230,285000,34.1236,35.6455
1911,Jbeil,Residential Building,0,0,2025-03-16 14:50:53.983366+00,1100,950000,34.1236,35.6455
1912,Kesrouane,Land,0,0,2025-03-16 14:50:54.075489+00,712,880000,33.9808,35.6856
1913,Jbeil,Apartment,3,2,2025-03-16 14:50:54.160061+00,160,155000,34.1236,35.6455
1914,Kesrouane,Land,0,0,2025-03-16 14:50:54.25081+00,25484,2549000,33.9808,35.6856
1915,Kesrouane,Apartment,3,3,2025-03-16 14:50:54.340175+00,235,500000,33.9808,35.6856
1916,Kesrouane,Land,0,0,2025-03-16 14:50:54.446472+00,1569,5000000,33.9808,35.6856
1917,Jbeil,Apartment,2,4,2025-03-16 14:50:54.640688+00,430,330000,34.1236,35.6455
1918,Kesrouane,Land,0,0,2025-03-16 14:50:54.742097+00,1000,200000,33.9808,35.6856
1919,Jbeil,Shop,2,0,2025-03-16 14:50:54.829209+00,246,750000,34.1236,35.6455
1920,Jbeil,Chalet,1,0,2025-03-16 14:50:55.02597+00,65,180000,34.1236,35.6455
1921,Jbeil,Apartment,3,4,2025-03-16 14:50:55.122801+00,170,180000,34.1236,35.6455
1922,Beirut,Apartment,2,3,2025-03-16 14:50:55.229208+00,210,400000,33.8886,35.4955
1923,Jbeil,Apartment,2,2,2025-03-16 14:50:55.321264+00,125,165000,34.1236,35.6455
1924,Kesrouane,Land,0,0,2025-03-16 14:50:55.508499+00,1350,75000,33.9808,35.6856
1925,Kesrouane,Land,0,0,2025-03-16 14:50:55.643095+00,1315,185000,33.9808,35.6856
1926,Jbeil,Chalet,2,2,2025-03-16 14:50:55.778638+00,100,150000,34.1236,35.6455
1927,Beirut,Apartment,3,3,2025-03-16 14:50:55.876984+00,145,350000,33.8886,35.4955
1928,Beirut,Apartment,3,3,2025-03-16 14:50:55.970331+00,270,500000,33.8886,35.4955
1929,El Metn,Factory,5,0,2025-03-16 14:50:56.070424+00,3000,3500000,33.9006,35.6178
1930,Jbeil,House/Villa,4,4,2025-03-16 14:50:56.228617+00,650,10000000,34.1236,35.6455
1931,Jbeil,Land,0,0,2025-03-16 14:50:56.328166+00,614,338000,34.1236,35.6455
1932,Jbeil,Land,0,0,2025-03-16 14:50:56.441349+00,890,130000,34.1236,35.6455
1933,Jbeil,Land,0,0,2025-03-16 14:50:56.603961+00,940,250000,34.1236,35.6455
1934,Kesrouane,Apartment,3,5,2025-03-16 14:50:56.866778+00,380,400000,33.9808,35.6856
1935,El Metn,Apartment,3,2,2025-03-16 14:50:57.054579+00,230,275000,33.9006,35.6178
1936,Jbeil,Apartment,2,2,2025-03-16 14:50:57.579546+00,170,155000,34.1236,35.6455
1937,El Metn,Office,1,0,2025-03-16 14:50:58.447459+00,85,180000,33.9006,35.6178
1938,Jbeil,Residential Building,0,0,2025-03-16 14:50:58.643184+00,850,600000,34.1236,35.6455
1939,El Metn,Apartment,3,3,2025-03-16 14:50:58.811345+00,260,250000,33.9006,35.6178
1940,El Metn,Office,2,0,2025-03-16 14:50:58.976606+00,225,450000,33.9006,35.6178
1941,Beirut,Apartment,4,3,2025-03-16 14:50:59.1167+00,470,800000,33.8886,35.4955
1942,Beirut,Apartment,3,3,2025-03-16 14:50:59.260278+00,255,500000,33.8886,35.4955
1943,Baabda,Apartment,3,4,2025-03-16 14:50:59.400603+00,270,650000,33.8333,35.5442
1944,Kesrouane,Apartment,3,3,2025-03-16 14:50:59.541165+00,180,220000,33.9808,35.6856
1945,Kesrouane,Land,0,0,2025-03-16 14:50:59.776899+00,1040,650000,33.9808,35.6856
1946,Jbeil,Apartment,2,1,2025-03-16 14:50:59.923453+00,90,93000,34.1236,35.6455
1947,Jbeil,Land,0,0,2025-03-16 14:51:00.081085+00,965,250000,34.1236,35.6455
1948,Beirut,Apartment,4,4,2025-03-16 14:51:00.250414+00,420,1250000,33.8886,35.4955
1949,Jbeil,Land,0,0,2025-03-16 14:51:00.405988+00,7300,400000,34.1236,35.6455
1950,Jbeil,Land,0,0,2025-03-16 14:51:00.533478+00,1235,370000,34.1236,35.6455
1951,Beirut,Apartment,2,2,2025-03-16 14:51:00.638516+00,140,425000,33.8886,35.4955
1952,Kesrouane,House/Villa,5,5,2025-03-16 14:51:00.747847+00,822,425000,33.9808,35.6856
1953,El Metn,Apartment,3,5,2025-03-16 14:51:00.846817+00,300,380000,33.9006,35.6178
1954,Jbeil,Land,0,0,2025-03-16 14:51:00.93163+00,1976,119000,34.1236,35.6455
1955,Batroun,Apartment,2,2,2025-03-16 14:51:01.027749+00,168,200000,34.2556,35.6586
1956,El Metn,Apartment,2,3,2025-03-16 14:51:01.118444+00,120,150000,33.9006,35.6178
1957,El Metn,Apartment,3,3,2025-03-16 14:51:01.208538+00,150,200000,33.9006,35.6178
1958,El Metn,Apartment,3,3,2025-03-16 14:51:01.295072+00,240,300000,33.9006,35.6178
1959,El Metn,Residential Building,0,0,2025-03-16 14:51:01.38209+00,510,499000,33.9006,35.6178
1960,Jbeil,Apartment,3,3,2025-03-16 14:51:01.503257+00,180,140000,34.1236,35.6455
1961,Jbeil,Warehouse,1,0,2025-03-16 14:51:01.61162+00,460,300000,34.1236,35.6455
1963,Jbeil,Apartment,3,4,2025-03-16 14:51:01.843069+00,300,220000,34.1236,35.6455
1964,Jbeil,Apartment,3,3,2025-03-16 14:51:01.946131+00,170,135000,34.1236,35.6455
1965,El Metn,Land,0,0,2025-03-16 14:51:02.049805+00,3745,750000,33.9006,35.6178
1966,Kesrouane,Apartment,3,2,2025-03-16 14:51:02.142899+00,150,110000,33.9808,35.6856
1967,Kesrouane,Land,0,0,2025-03-16 14:51:02.254154+00,720,300000,33.9808,35.6856
1968,Kesrouane,Apartment,3,2,2025-03-16 14:51:02.383149+00,165,105000,33.9808,35.6856
