Title,Price,Bedroom,Bathroom,Area sqm,DistrictID,Furnished,ProvinceID,Community_id
Apartment for sale in Ghadir,240000,3,5,240,32,no,6,908
Apartment 160m² Balcony For SALE In Antelias #JK,194999,3,2,160,24,yes,6,829
Apartment 281m² Sea View For SALE In Antelias #JK,584999,3,5,281,24,no,6,829
Apartment for sale in ras el nabeh,450000,3,2,150,28,yes,2,1231
Triplex 525m² Balcony For SALE In Rabweh #JK,524999,3,4,525,24,no,6,905
Land 1170m² For SALE In Beqaatit Aashqout #YM,179999,,,1170,32,no,6,1342
Apartment for sale in Mar Elias,250000,3,2,175,28,no,2,504
Apartment 170m² Terrace For SALE In Broumana #GS,294999,2,4,170,24,no,6,1301
Apartmet for sale in  Kfarhbab,400000,2,4,350,32,no,6,617
Land 1080m² For SALE In Beqaatit Aashqout #YM,169999,,,1080,32,no,6,1342
Duplex for sale DP23,434000,2,2,310,32,no,6,181
Apartment for sale in Achrafieh,850000,3,3,330,28,yes,2,969
Apartment For Sale In Jnah,600000,3,4,300,28,no,2,141
Apartment for sale in Monoe/ Spacious,1600000,5,4,415,28,no,2,752
Apartment for sale in Abed El Wahab/ Duplex/ Furnished,800000,2,3,210,28,yes,2,279
Apartment for sale in Gemayze/ Duplex/ View,1550000,3,3,250,28,no,2,213
Apartment For Sale in Zikrit,195000,3,3,175,24,no,6,1014
Apartment for sale in Tabaris,700000,2,3,277,28,no,2,352
Apartment for sale in Sassine/ Furnished,300000,1,2,100,28,yes,2,2090
Apartment For Sale in Zikrit,120000,2,2,115,24,no,6,1014
Apartment for sale in Sarba,145000,3,2,220,32,no,6,181
Apartment for sale in Sarba,100000,2,2,100,32,no,6,181
Furnished Apartment for Sale in Horch Tabet | 330 SQM,1250000,3,5,330,24,yes,6,396
Furnished Modern Apartment for Sale in Baabda - Hadath,370000,3,4,167,15,yes,6,510
Apartment for sale in Horsh tabet,300000,3,3,225,24,no,6,396
Apartment for sale in betchay,210000,2,2,185,15,no,6,73
Land 920m² For SALE In Beqaatit Aashqout #YM,144999,,,920,32,no,6,1342
Apartment 80m² Terrace For SALE In Zouk Mosbeh #PM,102999,2,2,80,32,no,6,726
Apartment 180m² City View For SALE In Naccache #JK,209999,3,3,180,24,no,6,1265
Furnished duplex for rent in Baabdat,600,3,3,180,24,yes,6,793
2 BR apartment with terrace for sale in Ouyoun,160000,2,2,110,24,no,6,1122
Apartment for sale in Mar Elias HN1,550000,3,4,300,28,yes,2,504
Land for sale in HAMAT-BATROUN/ VERY HOT DEAL,225000,,,3636,27,no,3,520
Apartment for sale in Jnah ML90,900000,4,5,400,28,no,2,141
Apartment with Payment Facilities for Sale in Ain Aalak,150000,2,2,115,24,no,6,1084
Furnished apartment in Zalka for Sale -2mn to stories,130000,2,2,120,24,yes,6,1086
Apartment for sale in Antelias,150000,3,3,200,24,yes,6,829
Unfurnished Elegant Flat | Good Location | Open View,760000,4,4,270,28,no,2,969
Apartmnet for sale in Hamra,650000,3,4,230,28,yes,2,759
Apartment for sale in Zalka,118000,3,2,162,24,no,6,1086
Apartment for Sale in Zikrit with Payment Facilities,145000,2,2,111,24,no,6,1014
Apartment 107m² City View For SALE In Achrafieh #RT,169999,2,2,107,28,no,2,969
Villa 500m² Sea View For SALE In Tabarja #PM,999999,5,7,500,32,no,6,362
Apartment for sale in Adonis,200000,2,4,200,32,no,6,579
Apartment 170m² For SALE In Mansourieh #PH,199999,3,3,170,24,yes,6,140
Apartment For Sale in Downtown - Yaght Club,1300000,1,2,135,28,no,2,535
"Duplex for sale in Sahel Aalma,Open view",450000,6,8,530,32,no,6,472
Apartment for sale in Blat,185000,3,3,190,30,no,6,1239
New Apartment for Sale in Brasilia,530000,3,3,225,15,no,6,545
New Apartment for Sale in Brasilia,650000,3,3,275,15,no,6,545
Apartment for Sale now in Hamra,350000,4,2,247,28,no,2,759
Land for sale in Antelias GYA1,850000,,,400,24,no,6,829
Apartment for sale in Ain El Mraiseh GYP2,900000,4,4,417,28,no,2,205
Villa for sale in Kornet Chehwan GYS4,1950000,4,5,800,24,yes,6,684
Land for sale in Jisr El Bacha EA86,1625000,,,509,24,no,6,251
Triplex for sale in Brasilia - Baabda,1170000,4,5,420,15,no,6,2102
Apartment 200m² Garden For SALE In Broumana #GS,449999,3,4,200,24,no,6,1301
Apartment  for sale in Brasilia,1110000,4,5,400,15,no,6,545
Apartment for Sale in Brasilia - Prime Location,580000,3,3,245,15,no,6,545
Apartment For Sale in Waterfront City Dbayeh,700000,2,4,137,24,partly,6,2104
"Apartment for sale in Douar, 120 sqm",110000,2,2,120,24,no,6,648
Awkar - 3bedrooms - 195000$,195000,3,3,140,24,no,6,1193
3 bedroom Apartment Baabdat - 107000$,107000,3,2,155,24,no,6,793
3 Bedroom apartment - new - sin el fil - 139000$,139000,2,2,110,24,no,6,686
Dekwaneh - 3beds - new - 165000$,165000,2,3,137,24,no,6,285
3 bedroom apartment - Tilal Ain Saadeh - 175000$,175000,3,3,147,24,no,6,2055
Townhouse in Mansourieh - 250000$,250000,3,4,225,24,no,6,140
2 bedroom apartment in jal dib - new 139000$,139000,2,2,120,24,no,6,939
160sqm in hadath - 180000$,180000,3,3,160,15,no,6,510
Apartment 150m² Sea View For SALE In Mansourieh #PH,289999,3,3,150,24,no,6,140
Apartment 125m² 2 Beds For SALE In New Rawda #PH,109999,2,2,125,24,no,6,761
Chalet 250m² Terrace For SALE In Kaslik #PM,1999999,3,4,250,28,yes,2,969
Golden Area | Seaview | 4 Master Bedrooms,1980000,4,6,500,28,partly,2,969
Open View | High Floor | 190 Sqm Loft for Sale In Achrafieh,490000,2,4,190,28,no,2,969
Apartment for sale in Achrafieh,750000,3,3,300,28,no,2,969
Apartment for sale in Achrafieh,1400000,3,4,350,28,partly,2,969
Duplex for sale in Achrafieh,1000000,3,3,260,28,no,2,969
Apartment for sale in Achrafieh,320000,2,2,102,28,no,2,969
Apartment for sale in Blat,80000,2,2,90,30,no,6,1239
Rooftop for sale in Douar,120000,2,2,120,24,no,6,648
Rooftop for sale in Douar,120000,2,2,120,24,no,6,648
Beautiful fully furnished apartment for sale in Rabieh,230000,3,4,220,24,yes,6,723
Apartment for sale in Maaysra,310000,4,5,530,32,no,6,580
Apartment 165m² Garden For SALE In Kahale #JG,394999,2,4,165,13,no,6,624
Triplex for sale in the heart of Kousba-Koura,83000,2,3,130,18,no,3,740
For Sale-Land in the Heart of Batroun with Stunning Views,350000,,,1200,27,no,3,374
Apartment 140m² Garden For SALE In Kahale #JG,349999,3,4,140,13,no,6,624
Apartment for sale in Dbayeh,135000,2,2,100,24,no,6,1230
Apartment 170m² Mountain View For SALE In Mansourieh #PH,189999,3,3,170,24,no,6,140
Apartment 96m² For SALE In Achrafieh #JF,324999,2,2,96,28,yes,2,969
Duplex for sale in Sioufi EA82,1000000,3,4,460,28,partly,2,423
Chalet 52m² Sea View For SALE In Kaslik #PM,189999,1,1,52,32,partly,6,1017
Apartment for Sale in Brasilia - Baabda,520000,3,3,250,15,partly,6,545
Apartments for Sale in Baabda,300000,3,3,165,15,no,6,545
Apartment for Sale in Baabda - Prime location,670000,4,5,340,15,no,6,545
Apartment for Sale in Baabda,325000,3,4,180,15,no,6,545
Apartment for sale in Sahel aalma,135000,3,2,170,32,no,6,472
Land for sale in Jbeil,2530000,,,2300,30,no,6,1094
Furnished Apartment for Sale in Jdeideh,230000,3,3,160,24,yes,6,211
Apartment for sale in Adonis,220000,2,2,170,32,no,6,579
Apartment for sale in Sahel Aalma,200000,1,3,260,32,no,6,472
Apartment For Sale in Jbeil,180000,3,3,153,30,no,6,1094
Apartment For Sale In Adma,360000,4,4,285,32,no,6,72
Sea View | 530 Sqm | Apartment For Sale in Rabieh,1500000,4,5,530,24,no,6,723
Rooftop 100m² Terrace For SALE In Beit Meri #GS,144999,2,2,100,24,no,6,1011
Apartment for sale in Sioufi/ Terrace,675000,4,3,253,28,no,2,423
Apartment for sale in Rabieh/ Very Hot Deal,235000,3,3,220,24,yes,6,723
Apartment for sale in Ain Al Mraysseh/ VERY HOT DEAL,690000,4,3,300,28,no,2,205
Chalet for sale in Ouyoun El Simen/ Under construction/ Garden,450000,3,3,136,32,no,6,1125
Villa for sale in Monteverde,2200000,4,6,630,24,yes,6,324
Apartment for sale in Naccache,350000,3,3,180,24,no,6,1265
Apartment for sale in Ashrafiye,400000,3,4,180,28,no,2,969
Duplex for Sale in Mar Roukoz,325000,3,3,200,24,no,6,721
Apartment for Sale in the Heart of Achrafieh,160000,2,2,120,28,no,2,969
Apartment For Sale in Baabda Boutchay,155000,3,3,135,15,no,6,73
Apartment for sale in mazraa,175000,3,2,155,28,partly,2,641
Apartment for sale in Adma/ Spacious/ Garden/ Terrace,990000,4,5,618,32,no,6,72
Apartment for sale in Antelias/ Awesome View/ New,590000,3,4,228,24,no,6,829
Apartment for sale in Gemayze/ Furnished,450000,2,3,128,28,yes,2,213
Apartment for sale in Gemayze/ Studio,280000,1,1,69,28,no,2,213
Ajaltoun 250m2 Rooftop | 80m2 Terrace | Killer View | High-End |,450000,4,4,250,32,no,6,543
Apartment for sale in Furn El Hayek/ New,480000,2,2,120,28,no,2,278
Apartment for sale in Mar Chaaya/ Duplex/ Amazing view,300000,5,3,345,24,no,6,1302
Chalet for sale in Faqra/ View/ Terrace,600000,3,4,200,32,yes,6,1089
Apartment for sale in Kfaraabida/ View/ Garden/ Decorated/ Furnished,275000,3,3,215,27,yes,3,774
Ajaltoun 350m2 | Super Upgraded | Killer View | High-End |,399999,4,4,350,32,no,6,543
Apartment 190m² Balcony For SALE In Rabweh #JK,274999,3,4,190,24,no,6,905
Apartment for sale in Mazraat Yachouh,145000,3,3,160,24,partly,6,941
Villa for sale in Beit Chabeb RKR6,1550000,6,8,1000,24,yes,6,247
Apartment for sale in Achrafieh RK109,395000,3,4,280,28,no,2,969
Apartment 200m² Mountain View For SALE In Mazraat Yachouh #JK,229999,3,3,200,24,no,6,941
Land 735m² For SALE In Beit Chaar #JK,599999,,,735,24,no,6,175
Chalet 40m² For SALE In Kaslik #PM,139999,1,1,40,32,yes,6,1017
Amazing Apt | 24/7 Electricity | Downtown,1400000,2,4,187,28,no,2,535
Shared Pool&Gym | Double High Ceiling | Modern Loft,650000,3,4,225,28,no,2,969
Shared Pool and Gym | Brand New | Balcony,480000,2,4,170,28,yes,2,969
Ajaltoun | 1000M2 Building | 5400m2 Land | Uique Property | View |,1500000,5,6,1000,32,no,6,543
Ajaltoun 190m2 | 170m2 Garden | High-End | Unique | Ballouneh Borders,250000,3,4,190,32,no,6,543
Ajaltoun 240m2 | 100m2 Terrace | Sea View | New | High-End |,270000,3,4,240,32,no,6,543
"Brand new apartment for sale in Douar, 120 sqm",110000,2,3,120,24,no,6,648
Duplex 160m² Terrace For SALE In Naher Ibrahim #PZ,134999,3,3,160,30,yes,6,1203
Apartment 165m² Sea View For SALE In Blat #PZ,129999,3,2,165,30,no,6,1239
Apartment For Sale in Hosrayel,100000,2,2,130,30,no,6,1275
Apartment 210m² Mountain View For SALE In Rabweh #JK,229999,3,4,210,24,no,6,905
Apartment For Sale in Hosrayel,110000,3,2,120,30,no,6,1275
Modern 120 sqm Apartment in Douar / Stunning View,120000,2,2,120,24,no,6,648
Ajaltoun 200m2 | Super Luxurious | Mountain View | Decorated | Catch |,220000,3,4,200,32,no,6,543
Apartment 185m² Mountain View For SALE In Hazmieh #JG,324999,3,4,185,15,no,6,74
Apartment For Sale in Hosrayel,100000,2,2,120,30,no,6,1275
Apartment 150m² Balcony For SALE In Bsous #JG,104999,3,2,150,13,no,6,915
Ballouneh 250m2 | 180m2 Garden | High-End | View | Prime |Super prime,515000,3,4,250,32,no,6,507
Apartment for sale in Sioufi RK108,525000,3,4,245,28,no,2,423
Ballouneh 380m2 Duplex | 117m2 Terrace | New | High-End | Prime | View,660000,5,6,380,32,no,6,507
Ballouneh 320m2 | Astonishing View | Excellent Condition |Luxurious|AC,205000,4,4,320,32,no,6,507
Luxury Apartment For Sale In Bir Hassan,875000,4,6,520,28,no,2,642
Apartment 124m² For SALE In Mansourieh #PH,159999,2,3,124,24,yes,6,140
Apartment for sale in Sioufi RK105,500000,4,4,350,28,no,2,423
Brand new apartment with terrace for sale in Douar,135000,2,2,136,24,no,6,648
Apartment for sale in Douar,120000,2,2,130,24,no,6,648
3 Bedrooms | 160 Sqm | Shared Pool&Gym,549000,3,3,160,28,no,2,969
Apartment for sale in Safra,84000,2,2,100,32,no,6,871
Duplex for sale in Safra,114000,3,3,240,32,no,6,871
Apartment for sale in Sehayle,105000,3,2,150,32,no,6,1270
Apartment for sale in Adonis,140000,3,4,155,32,no,6,579
Apartment for Sale in Hadath Baabda,270000,3,2,180,15,no,6,545
Villa for Sale in Baabda,4700000,7,6,550,15,no,6,545
Luxurious Apartment for Sale in Mansourieh,1600000,5,7,335,24,yes,6,140
Apartment for Sale in Brasilia - Baabda,720000,3,4,250,15,no,6,2102
Apartment for sale in Achrafieh AA184,540000,3,4,236,28,no,2,969
Sea View | 2 BR Apartment For Sale in Jouret el Ballout,170000,2,3,125,24,no,6,1304
Villa for sale in Monteverde,4900000,5,8,1750,24,yes,6,324
Apartment for sale in Achrafieh,420000,3,2,175,28,no,2,969
Apartment for sale in Achrafieh,646000,3,3,170,28,no,2,969
Apartment for sale in Achrafieh,532000,2,2,140,28,no,2,969
Apartment for sale in Achrafieh,975000,3,3,200,28,no,2,969
Apartment for sale in Achrafieh,225000,1,1,75,28,no,2,969
Apartment 155m² Sea View For SALE In Dbayeh #JK,199999,2,2,155,24,yes,6,1230
Apartment 115m² Mountain View For SALE In Mansourieh #PH,139999,2,2,115,24,no,6,140
Ballouneh 235m2 | Luxury | Panoramic View | Brand New |,280000,4,5,235,32,no,6,507
Ballouneh 575m2 | FLAT | Panoramic View | Mint Condition |,380000,5,6,575,32,no,6,507
Apartment 140m² For SALE In Biakout #JK,129999,3,2,140,24,no,6,139
Ajaltoun 1150m2 Land | Prime Location | 40/120 | View |,300000,,,1150,32,no,6,543
Ajaltoun 165m2 | Luxury | Open Mountain View |,140000,3,2,165,32,no,6,543
Ballouneh 200m2 | 180m2 Terrace | Duplex | Panoramic View | TO |,220000,4,4,200,32,no,6,507
Stunning Apartment for Sale in Mansourieh,350000,,2,400,24,partly,6,140
Apartment 110m² Balcony For SALE In Mansourieh #PH,164999,2,2,110,24,no,6,140
Ajaltoun 183m2 | Duplex | New | Open View | Ballouneh Borders |,150000,3,4,183,32,no,6,543
New Sheileh 135m2 | Open View | Renovated | Luxury | IV |,99999,3,2,135,32,no,6,1270
Ballouneh 165m2 | Designer’s Signature | Impressive View | High-End |,150000,3,3,165,32,no,6,507
Ballouneh 320m2 | Duplex | New | Panoramic View | Unique property |AC,324999,3,4,320,32,no,6,507
Ajaltoun 180m2 | Excellent Condition | Luxury | Panoramic View |,120000,3,3,180,32,no,6,543
Duplex for sale in Bsalim JS119,360000,3,4,280,24,no,6,393
Villa for sale AA183,500000,6,7,370,24,no,6,1337
Ajaltoun 750m2 Villa | Ultra Prime Location | Open View | High-End |,1400000,4,6,750,32,no,6,543
Ajaltoun 175m2 | Luxury | Brand New | Panoramic View |,134999,3,3,175,32,no,6,543
Ajaltoun 219m2 | Duplex | New | Luxury | View | Ballouneh Borders |,175000,4,5,219,32,no,6,543
Ballouneh 175m2 | Brand New | Luxury | Open View |,190000,3,4,175,32,no,6,507
Ajaltoun 210m2 | Well-Maintained | Impressive View | Unique |,130000,3,3,210,32,no,6,543
Ajaltoun 210m2 + 70m2 Terrace / Garden | High-End | Brand New | View |,200000,3,4,210,32,no,6,543
Ajaltoun 750m2 | Villa | New | Panoramic View | High-end |,750000,6,8,750,32,no,6,543
Ballouneh 280m2 TRIPLEX | Upgraded | Unique | Impressive View | Prime,280000,4,4,280,32,no,6,507
Ballouneh 180m2 | High-end | Open View | Brand New |,180000,3,4,180,32,no,6,507
Duplex 330m² Terrace For SALE In Mansourieh #PH,359999,4,4,330,24,partly,6,140
Ajaltoun 650m2 Villa | Unique property | Fully furnished | Open View |,1500000,3,5,650,32,yes,6,543
Ajaltoun 250m2 | Excellent Condition | Luxury | View | Furnished |,139999,3,4,250,32,yes,6,543
Ajaltoun 170m2 | 180m2 Garden | New | Payment Facilities |s,159000,3,3,170,32,no,6,543
Open Panoramic View | High Floor | 24/7 Electricity,1200000,4,6,373,28,no,2,969
Duplex with Terrace &  View for Sale in Rabweh,600000,3,5,300,24,no,6,905
Ajaltoun 220m2 | 100m2 Terrace | New | High-End |,200000,3,4,220,32,no,6,543
Sheileh 400m2 | Duplex | Payment Facilities | New | Super Luxury |,400000,4,6,400,32,no,6,1270
Prime Location Apartment  with View for Sale in Jal El Dib,240000,3,3,170,24,no,6,939
Ajaltoun 170m2 | Luxury | Excellent Condition | Panoramic View |,130000,3,3,170,32,no,6,543
Apartment 165m² Sea View For SALE In Bsaba #JG,109999,3,3,165,15,no,6,363
Apartment 120m² Balcony For SALE In Zalka #JK,94999,2,1,120,24,yes,6,1086
Apartment for sale in Horsh Tabet LJ29,550000,3,2,186,24,no,6,396
Prime Location Apartment with View for Sale in Antelias,165000,2,2,130,24,no,6,829
Apartment with Panoramic View for Sale in Jal El Dib,385000,3,4,210,24,no,6,939
Apartment for sale in Achrafieh,330000,2,2,105,28,no,2,969
Apartment for sale in Verdun,680000,3,3,173,28,no,2,795
House for Sale in Kfarhazir Koura,625000,4,5,400,18,yes,3,849
New Apartment for Sale in Baabda,345000,3,2,155,15,no,6,545
Apartments for Sale in Baabda,280000,3,2,165,15,no,6,545
Apartment for Sale in Baabda,305000,3,3,180,15,no,6,545
Apartment for sale in Sioufi EA76,420000,3,2,230,28,no,2,423
Land for sale in Beit Chabeb RKR5,600000,,,1168,24,no,6,247
Apartment for sale in Cola ML78,250000,3,2,185,28,no,2,497
24/7 Electricity | Shared Garden&Gym | Apart For Sale,1647000,5,5,500,28,no,2,969
160 Sqm | Apartment for Sale in Achrafieh,369000,3,3,160,28,yes,2,969
Open Sea View | 437 Sqm | 24/7 Electricity,1650000,3,6,437,28,no,2,105
Prime Location Apartment with View for Sale in Zalka,220000,3,4,165,24,no,6,1086
Apartment for sale in Jal El dib,170000,3,3,145,24,no,6,939
Apartment for sale in Jal El dib,220000,3,3,145,24,no,6,939
Apartment for sale in Mazraat Yachouh,140000,3,2,130,24,no,6,941
Land for sale in Zebdine,110000,,,1547,30,no,6,768
Duplex Apartment in Horsh Tabet,1200000,4,5,370,24,no,6,396
apartment for sale in Salim Salam ML77,230000,3,3,178,28,no,2,1303
Furnished apartment for sale in Haret sakher,175000,3,3,165,32,yes,6,689
Luxury villa for sale in Rabieh,3300000,4,3,899,24,no,6,723
Land for sale In Kfarhbab,1080000,,,1200,32,no,6,617
Apartment for sale in Haret sakher,180000,3,4,290,32,no,6,689
Apartment for sale in Monteverde,289500,3,3,170,24,no,6,324
Apartment 530m² Sea View For SALE In Rabieh #JK,849999,4,4,530,24,no,6,723
Ajaltoun 240m2 | High-End | Prime | View | Furnished | Unique |,380000,4,4,240,32,partly,6,543
Sheileh 220m2 | Quiet Area | Mint Condition | Astonishing View |,155000,3,3,219,32,no,6,1270
Sheileh 210m2 | High-End | Panoramic View | Private Street | Sehayleh,220000,3,5,210,32,no,6,1270
Ballouneh 260m2 | 200m2 Garden | High-end | Prime Location | Open View,320000,3,4,260,32,no,6,507
Ballouneh 300m2 Duplex | Impressive View | Luxurious | Catch |,185000,3,4,300,32,no,6,507
Apartment 200m² Balcony For SALE In Hazmieh #JG,419999,3,4,200,15,no,6,74
Ajaltoun 228m2 | Duplex | Brand New | High-end | Open View |,250000,6,5,228,32,no,6,543
Apartment for sale in Hazmieh ND39,235000,3,4,165,15,no,6,74
Land 716m² For SALE In Zalka #JK,1431999,,,716,24,no,6,1086
Chalet 55m² Mountain View For SALE In Faraya #YM,69999,1,1,55,32,yes,6,688
Chalet 28.5m² Balcony For SALE In Samaya Kaslik #YM,82999,1,1,28,32,yes,6,1017
Apartment for sale in Bsalim,160000,2,2,135,24,no,6,393
Ajaltoun 250m2 Villa | 100m2 Garden | New | Upgraded | Community |,450000,4,5,250,32,no,6,543
Sheileh 293m2 Duplex | 20m2 Terrace | New | Impressive View | Upgraded,250000,3,4,293,32,no,6,1270
Apartment for sale in Aicha Bakkar,325000,4,3,300,28,yes,2,1121
Ballouneh 110m2 | Excellent Condition | Luxury | View | Renovated |,110000,2,2,110,32,no,6,507
175 Sqm | Apartment For Sale | Abdel Wahab,700000,3,4,175,28,no,2,969
Ajaltoun 550m2 | 1250m2 Land | View | Unique | Catch |,635000,5,5,550,32,no,6,543
Ballouneh 500m2 Duplex / Penthouse | Upgraded | Astonishing View |,180000,5,5,500,32,no,6,507
Ballouneh 150m2 | New | Luxurious | Private Street | Catch |,125000,3,3,150,32,no,6,507
Duplex 260m² Terrace For SALE In Broumana #GS,419999,5,6,260,24,no,6,1301
Apartment for sale in Monteverde,316200,3,3,156,24,no,6,324
Apartment for sale in Monteverde,1165000,3,4,330,24,no,6,324
Duplex for sale in Monteverde,1524000,4,4,660,24,no,6,324
Apartment for sale in Monteverde,765000,3,4,330,24,no,6,324
Apartment for sale in Bchamoun el maderes,90000,2,3,120,13,no,6,115
Apartment for sale in Broummana AC41,195000,2,3,139,24,no,6,1301
Ballouneh 165m2 | 40m2 Terrace | Private Entrance | Super Luxurious|AC,200000,2,3,165,32,no,6,507
