Address,Price $,Size m²,Bedrooms,Bathrooms,Furnished
"Mansourieh, El Metn, Mount Lebanon",199999,230,3,3,no
"Rabweh, El Metn, Mount Lebanon",290000,245,3,4,no
"Zalka, El Metn, Mount Lebanon",210000,135,3,3,no
"Achrafieh, Beirut, Beirut",700000,275,4,5,no
"Jal el Dib, El Metn, Mount Lebanon",300000,146,3,3,no
"Baabdat, El Metn, Mount Lebanon",130000,135,3,3,yes
"Mar Elias, Beirut, Beirut",330000,190,3,4,no
"Zaarour, El Metn, Mount Lebanon",275000,1000,N/A,N/A,no
"Faraya, Kesrouane, Mount Lebanon",250000,205,1,2,yes
"Achrafieh, Beirut, Beirut",650000,215,3,3,no
"Achrafieh, Beirut, Beirut",200000,100,2,2,no
"Nowayri, Beirut, Beirut",170000,115,2,2,no
"Achrafieh, Beirut, Beirut",350000,140,3,3,no
"Baabda, Baabda, Mount Lebanon",450000,230,3,3,yes
"Achrafieh, Beirut, Beirut",390000,150,2,3,no
"sursock, Beirut, Beirut",600000,185,3,3,yes
"Ain el Marj, Aley, Mount Lebanon",1900000,12500,N/A,N/A,no
"Hamra, Beirut, Beirut",2750000,500,5,7,no
"Mansourieh, El Metn, Mount Lebanon",145000,135,2,2,no
"Mansourieh, El Metn, Mount Lebanon",145000,135,2,2,no
"Achrafieh, Beirut, Beirut",525000,225,3,3,yes
"Achrafieh, Beirut, Beirut",830000,250,4,4,no
"Achrafieh, Beirut, Beirut",380000,165,4,4,yes
"Koraytem, Beirut, Beirut",1550000,490,4,4,no
"Achrafieh, Beirut, Beirut",670000,170,3,3,yes
"Ouyoun Broummana, El Metn, Mount Lebanon",749999,1550,N/A,N/A,no
"Achrafieh, Beirut, Beirut",250000,110,2,2,yes
"Down Town, Beirut, Beirut",1300000,210,2,3,yes
"Kfarhbab, Kesrouane, Mount Lebanon",250000,250,3,3,no
"Hazmieh, Baabda, Mount Lebanon",550000,214,4,5,no
"Jdeideh, El Metn, Mount Lebanon",103000,135,3,2,no
"Dahr El Souane, El Metn, Mount Lebanon",275000,240,3,3,no
"Dahr El Souane, El Metn, Mount Lebanon",450000,310,3,4,no
"Aaoukar, El Metn, Mount Lebanon",1200000,2200,N/A,N/A,no
"Kfarshima, Baabda, Mount Lebanon",1700000,9945,N/A,N/A,no
"Deir Qoubel, Aley, Mount Lebanon",225000,220,3,3,no
"Hazmieh, Baabda, Mount Lebanon",330000,200,3,5,no
"Jamhour, Baabda, Mount Lebanon",550000,190,3,3,no
"Hamra, Beirut, Beirut",1200000,155,3,3,yes
"Achrafieh, Beirut, Beirut",740000,185,3,3,yes
"Tilal Ain Saade, El Metn, Mount Lebanon",225000,220,4,4,no
"Ain al-Mraiseh, Beirut, Beirut",465000,170,3,3,yes
"Achrafieh, Beirut, Beirut",500000,225,3,4,no
"Achrafieh, Beirut, Beirut",550000,240,3,4,no
"Achrafieh, Beirut, Beirut",500000,125,2,2,no
"Verdun, Beirut, Beirut",820000,370,4,5,no
"Aicha Bakkar, Beirut, Beirut",390000,260,3,4,no
"Down Town, Beirut, Beirut",1000000,200,3,3,yes
"Koraytem, Beirut, Beirut",260000,166,3,2,no
"El Biyada, El Metn, Mount Lebanon",300000,240,2,4,no
"Achrafieh, Beirut, Beirut",900000,300,3,4,no
"Dik El Mehdi, El Metn, Mount Lebanon",147000,150,3,2,yes
"Ain El Remmaneh (Baabda), Baabda, Mount Lebanon",300000,200,4,4,yes
"Achrafieh, Beirut, Beirut",150000,90,3,1,no
"Mtayleb, El Metn, Mount Lebanon",1000000,1500,N/A,N/A,no
"Achrafieh, Beirut, Beirut",650000,225,3,4,yes
"Achrafieh, Beirut, Beirut",499000,235,3,3,no
"Baabda, Baabda, Mount Lebanon",625000,230,2,3,no
"Achrafieh, Beirut, Beirut",890000,335,3,5,no
"El Biyada, El Metn, Mount Lebanon",620000,295,4,5,no
"Achrafieh, Beirut, Beirut",2900000,580,4,5,no
"Achrafieh, Beirut, Beirut",320000,215,3,3,no
"Achrafieh, Beirut, Beirut",900000,200,2,3,yes
"Achrafieh, Beirut, Beirut",260000,199,3,4,no
"Achrafieh, Beirut, Beirut",220000,109,2,3,no
"Jeita, Kesrouane, Mount Lebanon",170000,300,4,5,no
"Adma, Kesrouane, Mount Lebanon",249999,205,3,4,no
"Biaqout, El Metn, Mount Lebanon",350000,300,3,3,no
"Chnaneir, Kesrouane, Mount Lebanon",349999,180,3,3,no
"Ramlet al-Baydah, Beirut, Beirut",1400000,360,3,5,partly
"Faraya, Kesrouane, Mount Lebanon",180000,100,2,2,no
"Rawche, Beirut, Beirut",2500000,475,5,6,yes
"Batroun, Batroun, North",174000,145,2,3,no
"Aaoukar, El Metn, Mount Lebanon",225000,156,2,2,yes
"Verdun, Beirut, Beirut",550000,190,3,3,no
"Achrafieh, Beirut, Beirut",600000,265,3,3,no
"Koraytem, Beirut, Beirut",600000,400,4,4,yes
"El Biyada, El Metn, Mount Lebanon",550000,500,4,4,no
"Beit Misk, El Metn, Mount Lebanon",550000,285,3,3,yes
"El Biyada, El Metn, Mount Lebanon",780000,385,3,3,no
"Ouyoun Al Simen, Kesrouane, Mount Lebanon",450000,190,3,2,yes
"Achrafieh, Beirut, Beirut",339000,88,2,2,yes
"Verdun, Beirut, Beirut",950000,250,3,5,no
"Down Town, Beirut, Beirut",3150000,550,3,5,no
"Rabieh, El Metn, Mount Lebanon",645000,300,3,3,yes
"Achrafieh, Beirut, Beirut",1250000,300,3,5,yes
"Ain Aar, El Metn, Mount Lebanon",2800000,1400,4,5,yes
"El Biyada, El Metn, Mount Lebanon",480000,220,3,3,no
"Kafarakab, El Metn, Mount Lebanon",230000,400,3,5,no
"Down Town, Beirut, Beirut",2900000,500,4,5,no
"Beit el Chaar, El Metn, Mount Lebanon",450000,285,3,3,no
"Achrafieh, Beirut, Beirut",700000,250,3,3,yes
"Ain al-Mraiseh, Beirut, Beirut",575000,200,3,4,no
"Ain al-Mraiseh, Beirut, Beirut",1200000,250,3,3,no
"Fanar, El Metn, Mount Lebanon",240000,154,3,3,no
"Fanar, El Metn, Mount Lebanon",270000,154,3,3,no
"Ain Anoub, Aley, Mount Lebanon",225000,900,N/A,N/A,no
"Chemlan, Aley, Mount Lebanon",149000,800,N/A,N/A,no
"Achrafieh, Beirut, Beirut",600000,185,3,4,no
"Achrafieh, Beirut, Beirut",600000,235,3,2,no
"Down Town, Beirut, Beirut",400000,70,1,2,no
"Fanar, El Metn, Mount Lebanon",195000,116,2,2,no
"Fanar, El Metn, Mount Lebanon",225000,116,2,2,no
"Fanar, El Metn, Mount Lebanon",170000,116,2,2,no
"Achrafieh, Beirut, Beirut",400000,230,3,3,no
"Mtayleb, El Metn, Mount Lebanon",852000,355,3,3,no
"Ain al-Mraiseh, Beirut, Beirut",490000,200,3,3,yes
"Saifi, Beirut, Beirut",500000,125,2,2,yes
"Koraytem, Beirut, Beirut",870000,225,3,4,no
"Verdun, Beirut, Beirut",900000,250,3,4,no
"Verdun, Beirut, Beirut",600000,174,3,3,no
"Faqra, Kesrouane, Mount Lebanon",250000,94,1,2,no
"Ain al-Mraiseh, Beirut, Beirut",1700000,400,4,6,yes
"Monteverde, El Metn, Mount Lebanon",499000,400,5,5,no
"Hazmieh, Baabda, Mount Lebanon",525000,280,4,4,no
"Baabdat, El Metn, Mount Lebanon",1300000,4000,N/A,N/A,no
"Sanayeh, Beirut, Beirut",745000,245,3,4,no
"Ramlet al-Baydah, Beirut, Beirut",840000,250,4,3,yes
"Baabdat, El Metn, Mount Lebanon",1200000,1000,8,8,no
"Faqra, Kesrouane, Mount Lebanon",594999,157,2,3,yes
"Ghadir, Kesrouane, Mount Lebanon",119999,200,3,3,no
"Bsalim, El Metn, Mount Lebanon",200000,180,3,3,yes
"Ouyoun Broummana, El Metn, Mount Lebanon",700000,470,3,5,no
"Baabdat, El Metn, Mount Lebanon",600000,450,4,7,no
"Baabdat, El Metn, Mount Lebanon",600000,430,3,4,no
"Batroun, Batroun, North",170000,130,2,2,no
"Faqra, Kesrouane, Mount Lebanon",975000,337,4,6,yes
"Beit el Chaar, El Metn, Mount Lebanon",499000,300,5,4,no
"Rabieh, El Metn, Mount Lebanon",3499999,1060,6,6,yes
"Mar Mikhael, Beirut, Beirut",900000,225,3,3,yes
"Achrafieh, Beirut, Beirut",850000,265,3,5,yes
"Faqra, Kesrouane, Mount Lebanon",499000,215,3,3,no
"Mtayleb, El Metn, Mount Lebanon",498999,339,4,4,yes
"Mansourieh, El Metn, Mount Lebanon",300000,250,4,4,no
"Naqqache, El Metn, Mount Lebanon",3500000,970,6,6,yes
"Mar Elias, Beirut, Beirut",570000,235,4,4,no
"Baabdat, El Metn, Mount Lebanon",600000,300,4,5,no
"Down Town, Beirut, Beirut",3500000,475,4,4,no
"Achrafieh, Beirut, Beirut",1300000,300,3,5,yes
"Achrafieh, Beirut, Beirut",1850000,407,3,5,no
"Ramlet al-Baydah, Beirut, Beirut",2700000,520,4,4,no
"Mar Mikhael, Beirut, Beirut",500000,180,3,3,yes
"Down Town, Beirut, Beirut",1690000,385,3,5,no
"Rawche, Beirut, Beirut",10000000,1000,7,7,no
"Rawche, Beirut, Beirut",3500000,535,5,6,no
"Faraya, Kesrouane, Mount Lebanon",300000,155,2,2,yes
"Rabieh, El Metn, Mount Lebanon",875000,450,4,4,partly
"Rabieh, El Metn, Mount Lebanon",749999,540,6,7,no
"Zouk Mosbeh, Kesrouane, Mount Lebanon",190000,50,0,1,yes
"Mansourieh, El Metn, Mount Lebanon",240000,200,3,3,no
"Mansourieh, El Metn, Mount Lebanon",195000,165,3,2,no
"Mansourieh, El Metn, Mount Lebanon",180000,155,3,2,no
"Dekwaneh, El Metn, Mount Lebanon",230000,160,3,3,no
"Achrafieh, Beirut, Beirut",1200000,280,3,5,yes
"Rawche, Beirut, Beirut",800000,190,3,4,no
"Ain al-Mraiseh, Beirut, Beirut",3500000,950,5,7,no
"Bsalim, El Metn, Mount Lebanon",250000,210,3,3,yes
"Achrafieh, Beirut, Beirut",2500000,600,4,4,yes
"Ouyoun Al Simen, Kesrouane, Mount Lebanon",190000,119,3,4,yes
"Faqra, Kesrouane, Mount Lebanon",2500000,627,5,6,yes
"Saifi, Beirut, Beirut",650000,160,2,3,no
"Achrafieh, Beirut, Beirut",900000,425,4,4,no
"Ain al-Mraiseh, Beirut, Beirut",550000,200,3,3,yes
"Ain Aar, El Metn, Mount Lebanon",699000,450,5,5,no
"New Rawda, El Metn, Mount Lebanon",250000,150,3,3,yes
"Biaqout, El Metn, Mount Lebanon",130000,130,3,3,no
"Kornet Chehwan, El Metn, Mount Lebanon",190000,140,3,3,no
"Naqqache, El Metn, Mount Lebanon",425000,240,4,3,no
"Bsalim, El Metn, Mount Lebanon",240000,185,3,3,yes
"Koraytem, Beirut, Beirut",375000,265,3,3,no
"Kfardebian, Kesrouane, Mount Lebanon",260000,118,2,2,yes
"Aaoukar, El Metn, Mount Lebanon",85000,80,2,2,yes
"Koraytem, Beirut, Beirut",600000,250,3,5,no
"Zouk Mosbeh, Kesrouane, Mount Lebanon",118000,150,3,3,no
"Sanayeh, Beirut, Beirut",560000,220,3,4,no
"Ramlet al-Baydah, Beirut, Beirut",1000000,400,5,4,yes
"Broummana, El Metn, Mount Lebanon",450000,420,3,4,no
"Rawche, Beirut, Beirut",1850000,600,4,5,no
"Rawche, Beirut, Beirut",3300000,600,4,5,no
"Achrafieh, Beirut, Beirut",700000,245,3,3,no
"Achrafieh, Beirut, Beirut",600000,250,3,3,no
"Dik El Mehdi, El Metn, Mount Lebanon",230000,170,3,3,yes
"Horch Tabet, El Metn, Mount Lebanon",900000,300,4,3,yes
"Horch Tabet, El Metn, Mount Lebanon",900000,300,4,3,yes
"Rawche, Beirut, Beirut",4350000,740,5,6,no
"Rabweh, El Metn, Mount Lebanon",390000,270,3,4,no
"Hamra, Beirut, Beirut",460000,250,3,3,yes
"Jal el Dib, El Metn, Mount Lebanon",250000,235,3,3,partly
"Bharsaf, El Metn, Mount Lebanon",425000,1150,5,6,no
"Ain al-Mraiseh, Beirut, Beirut",700000,175,3,4,no
"Mar Mikhael, Beirut, Beirut",525000,175,3,4,no
"Achrafieh, Beirut, Beirut",155000,120,2,1,no
"Sin El Fil, El Metn, Mount Lebanon",255000,195,3,3,yes
"Zaraoun, El Metn, Mount Lebanon",87500,100,2,2,no
"Achrafieh, Beirut, Beirut",240000,180,2,1,yes
"Dbayeh, El Metn, Mount Lebanon",900000,200,2,4,no
"Jdeideh, El Metn, Mount Lebanon",230000,190,3,3,no
"Achrafieh, Beirut, Beirut",600000,210,2,2,yes
"Achrafieh, Beirut, Beirut",1250000,240,2,2,yes
"Rabieh, El Metn, Mount Lebanon",300000,236,4,3,yes
"Rabieh, El Metn, Mount Lebanon",2200000,655,5,7,no
"Louaizeh, Baabda, Mount Lebanon",285000,190,3,4,no
"Naqqache, El Metn, Mount Lebanon",900000,450,4,4,no
"Ain Saadeh, El Metn, Mount Lebanon",980000,1959,N/A,N/A,no
"Bsalim, El Metn, Mount Lebanon",315000,265,4,4,yes
"Ouyoun Al Simen, Kesrouane, Mount Lebanon",420000,130,3,2,no
"Ouyoun Al Simen, Kesrouane, Mount Lebanon",350000,110,2,2,no
"Faqra, Kesrouane, Mount Lebanon",850000,390,5,6,yes
"Sanayeh, Beirut, Beirut",475000,190,3,3,yes
"Mar Elias, Beirut, Beirut",390000,200,3,2,no
"Monteverde, El Metn, Mount Lebanon",430000,364,4,4,no
"Sahel Alma, Kesrouane, Mount Lebanon",419999,300,3,5,no
"Monteverde, El Metn, Mount Lebanon",720000,314,4,4,no
"Monteverde, El Metn, Mount Lebanon",480000,190,3,3,no
"El Biyada, El Metn, Mount Lebanon",430000,284,3,3,yes
"Ain Aar, El Metn, Mount Lebanon",230000,170,3,3,no
"Kornet Chehwan, El Metn, Mount Lebanon",450000,285,3,4,no
"Faqra, Kesrouane, Mount Lebanon",550000,170,3,2,no
"Monteverde, El Metn, Mount Lebanon",455000,210,3,3,no
"Monteverde, El Metn, Mount Lebanon",440000,190,3,3,no
"Dbayeh, El Metn, Mount Lebanon",300000,240,3,4,no
"Zalka, El Metn, Mount Lebanon",190000,180,3,3,no
"Beit el Chaar, El Metn, Mount Lebanon",290000,240,3,3,no
"Saifi, Beirut, Beirut",1150000,210,2,4,no
"Qennabet Baabdat, El Metn, Mount Lebanon",160000,168,2,2,no
"Qennabet Baabdat, El Metn, Mount Lebanon",175000,198,3,4,no
"Tabaris, Beirut, Beirut",750000,270,3,5,no
"Faraya, Kesrouane, Mount Lebanon",250000,120,2,2,yes
"Bakich, Kesrouane, Mount Lebanon",190000,950,N/A,N/A,no
"Dik El Mehdi, El Metn, Mount Lebanon",200000,125,2,3,no
"Dik El Mehdi, El Metn, Mount Lebanon",260000,150,3,3,no
"Mtayleb, El Metn, Mount Lebanon",465000,530,5,5,no
"Clemenceau, Beirut, Beirut",550000,220,2,2,yes
"Beit el Chaar, El Metn, Mount Lebanon",275000,180,3,3,yes
"Down Town, Beirut, Beirut",2000000,400,3,4,no
"Dbayeh, El Metn, Mount Lebanon",680000,157,2,4,yes
"Ain Saadeh, El Metn, Mount Lebanon",300000,250,3,3,no
"Yarzeh, Baabda, Mount Lebanon",350000,400,4,4,yes
"Achrafieh, Beirut, Beirut",280000,200,3,4,no
"Furn El Chebbak, Baabda, Mount Lebanon",270000,250,3,3,yes
"Mar Chaaya, El Metn, Mount Lebanon",350000,220,3,4,no
"Achrafieh, Beirut, Beirut",1800000,425,4,4,no
"Achrafieh, Beirut, Beirut",630000,195,3,3,yes
"Achrafieh, Beirut, Beirut",2375000,490,4,6,no
"Mtayleb, El Metn, Mount Lebanon",514999,370,3,4,no
"Jal el Dib, El Metn, Mount Lebanon",300000,210,3,4,no
"Dahr El Souane, El Metn, Mount Lebanon",450000,200,3,4,no
"Faqra, Kesrouane, Mount Lebanon",350000,90,2,2,yes
"Bsalim, El Metn, Mount Lebanon",230000,150,3,3,no
"Bsalim, El Metn, Mount Lebanon",230000,150,3,3,no
"Bsalim, El Metn, Mount Lebanon",125000,110,2,2,no
"Dahr El Souane, El Metn, Mount Lebanon",700000,1300,8,8,no
"Mar Mikhael, Beirut, Beirut",580000,145,2,2,yes
"Zalka, El Metn, Mount Lebanon",375000,375,4,3,no
"Rabweh, El Metn, Mount Lebanon",110000,123,2,2,yes
"Blaybel, Aley, Mount Lebanon",155000,113,2,2,yes
"El Biyada, El Metn, Mount Lebanon",750000,400,3,5,no
"Monteverde, El Metn, Mount Lebanon",950000,350,5,5,yes
"Monteverde, El Metn, Mount Lebanon",950000,1147,N/A,N/A,no
"Achrafieh, Beirut, Beirut",300000,150,3,3,no
"Achrafieh, Beirut, Beirut",750000,310,3,3,yes
"El Biyada, El Metn, Mount Lebanon",770000,385,3,5,no
"El Biyada, El Metn, Mount Lebanon",330000,265,3,4,yes
"El Biyada, El Metn, Mount Lebanon",450000,450,3,4,no
"El Biyada, El Metn, Mount Lebanon",850000,450,4,5,no
"Down Town, Beirut, Beirut",6500000,917,5,8,no
"El Biyada, El Metn, Mount Lebanon",335000,200,3,4,no
"Faraya, Kesrouane, Mount Lebanon",475000,220,3,3,yes
"El Biyada, El Metn, Mount Lebanon",650000,480,4,6,no
"Faqra, Kesrouane, Mount Lebanon",749000,940,N/A,N/A,no
"Naas, El Metn, Mount Lebanon",687000,1721,N/A,N/A,no
"Faqra, Kesrouane, Mount Lebanon",410000,1025,N/A,N/A,no
"Ouyoun Al Simen, Kesrouane, Mount Lebanon",590000,550,N/A,N/A,no
"Rabieh, El Metn, Mount Lebanon",450000,230,3,3,yes
"Bsalim, El Metn, Mount Lebanon",195000,150,3,3,no
"Achrafieh, Beirut, Beirut",650000,270,3,4,yes
"Dik El Mehdi, El Metn, Mount Lebanon",450000,350,4,4,yes
"Monteverde, El Metn, Mount Lebanon",525000,300,3,4,no
"Ain Anoub, Aley, Mount Lebanon",250000,1000,N/A,N/A,no
"Aitat, Aley, Mount Lebanon",290000,1127,N/A,N/A,no
"Badaro, Beirut, Beirut",480000,250,4,5,partly
"Rabieh, El Metn, Mount Lebanon",650000,480,4,4,yes
"Hemlaya, El Metn, Mount Lebanon",280000,1350,N/A,N/A,no
"Rabieh, El Metn, Mount Lebanon",1700000,663,4,4,no
"Dik El Mehdi, El Metn, Mount Lebanon",310000,365,3,3,no
"Monteverde, El Metn, Mount Lebanon",650000,325,3,3,no
"Down Town, Beirut, Beirut",1600000,400,4,5,no
"Saifi, Beirut, Beirut",380000,60,1,1,no
"Louaizeh, Baabda, Mount Lebanon",270000,180,3,3,no
"Yarzeh, Baabda, Mount Lebanon",1150000,600,4,6,partly
"Bchamoun, Aley, Mount Lebanon",140000,150,3,3,no
"Abediyeh, Aley, Mount Lebanon",175000,700,N/A,N/A,no
"Naas, El Metn, Mount Lebanon",1000000,2000,N/A,N/A,no
"Biaqout, El Metn, Mount Lebanon",240000,180,3,3,no
"Monteverde, El Metn, Mount Lebanon",1099999,300,3,5,yes
"Baabdat, El Metn, Mount Lebanon",520000,1300,N/A,N/A,no
"Bsalim, El Metn, Mount Lebanon",130000,140,3,3,no
"Jal el Dib, El Metn, Mount Lebanon",270000,146,3,4,no
"Jal el Dib, El Metn, Mount Lebanon",200000,111,2,2,no
"Beit el Chaar, El Metn, Mount Lebanon",510000,310,3,3,no
"El Biyada, El Metn, Mount Lebanon",520000,525,N/A,N/A,no
"El Biyada, El Metn, Mount Lebanon",390000,275,3,4,no
"Down Town, Beirut, Beirut",1850000,325,4,5,no
"Mtayleb, El Metn, Mount Lebanon",1000000,700,5,5,no
"Dik El Mehdi, El Metn, Mount Lebanon",230000,150,3,3,no
"Anfe, Koura, North",1400000,800,N/A,N/A,no
"Achrafieh, Beirut, Beirut",940000,330,3,4,no
"El Biyada, El Metn, Mount Lebanon",500000,225,3,3,no
"El Biyada, El Metn, Mount Lebanon",465000,450,4,4,no
"Bsalim, El Metn, Mount Lebanon",470000,375,4,4,no
"Bsalim, El Metn, Mount Lebanon",140000,200,2,3,partly
"Faqra, Kesrouane, Mount Lebanon",300000,166,3,3,yes
"Achrafieh, Beirut, Beirut",750000,280,3,4,no
"Achrafieh, Beirut, Beirut",300000,108,2,2,no
"Achrafieh, Beirut, Beirut",349000,88,2,2,no
"Achrafieh, Beirut, Beirut",450000,180,2,2,no
"Ras Beirut, Beirut, Beirut",750000,225,3,4,no
"Broummana, El Metn, Mount Lebanon",450000,230,3,3,no
"Adma, Kesrouane, Mount Lebanon",449999,260,3,4,no
"Mtayleb, El Metn, Mount Lebanon",365000,220,3,3,partly
"Monteverde, El Metn, Mount Lebanon",450000,285,3,4,no
"Monteverde, El Metn, Mount Lebanon",420000,290,3,3,no
"Hazmieh, Baabda, Mount Lebanon",400000,274,4,4,yes
"Achrafieh, Beirut, Beirut",3000000,600,4,6,no
"Verdun, Beirut, Beirut",3500000,920,4,6,no
"Faraya, Kesrouane, Mount Lebanon",225000,90,2,2,yes
"Beit el Chaar, El Metn, Mount Lebanon",325000,200,3,3,yes
"Dbayeh, El Metn, Mount Lebanon",250000,210,3,3,no
"Horch Tabet, El Metn, Mount Lebanon",450000,120,2,2,yes
"Elissar, El Metn, Mount Lebanon",410000,335,3,6,no
"Dahr El Souane, El Metn, Mount Lebanon",1100000,600,5,5,no
"Jal el Dib, El Metn, Mount Lebanon",200000,350,3,4,yes
"Hazmieh, Baabda, Mount Lebanon",600000,300,5,2,yes
"El Biyada, El Metn, Mount Lebanon",400000,265,4,4,yes
"Kornet Chehwan, El Metn, Mount Lebanon",680000,350,3,3,no
"Fanar, El Metn, Mount Lebanon",350000,400,3,5,no
"Rabieh, El Metn, Mount Lebanon",1100000,435,4,6,no
"Rabieh, El Metn, Mount Lebanon",980000,400,3,5,no
"El Biyada, El Metn, Mount Lebanon",1300000,717,5,7,yes
"Down Town, Beirut, Beirut",2500000,450,3,4,yes
"Mansourieh, El Metn, Mount Lebanon",170000,150,3,3,no
"Jal el Dib, El Metn, Mount Lebanon",325000,275,3,4,yes
"Mar Chaaya, El Metn, Mount Lebanon",5000000,1130,5,6,yes
"El Biyada, El Metn, Mount Lebanon",875000,300,3,4,no
"Mtayleb, El Metn, Mount Lebanon",480000,240,3,3,no
"Rabieh, El Metn, Mount Lebanon",1500000,635,3,4,yes
"Kornet Chehwan, El Metn, Mount Lebanon",627000,274,3,3,no
"Faqra, Kesrouane, Mount Lebanon",700000,208,3,3,yes
"Faqra, Kesrouane, Mount Lebanon",6500000,2000,5,7,yes
"Elissar, El Metn, Mount Lebanon",530000,400,4,4,no
"Rabieh, El Metn, Mount Lebanon",750000,400,3,3,no
"New Rawda, El Metn, Mount Lebanon",160000,90,2,2,yes
"Chemlan, Aley, Mount Lebanon",257000,860,N/A,N/A,no
"Achrafieh, Beirut, Beirut",500000,200,3,4,yes
"Mar Mikhael, Beirut, Beirut",300000,108,2,2,yes
"El Biyada, El Metn, Mount Lebanon",565000,350,3,3,no
"Down Town, Beirut, Beirut",1390000,320,3,5,no
"Achrafieh, Beirut, Beirut",3000000,500,4,6,no
"Down Town, Beirut, Beirut",1600000,318,3,5,yes
"Achrafieh, Beirut, Beirut",2900000,550,4,6,no
"Faraya, Kesrouane, Mount Lebanon",335000,175,2,2,yes
"Mansourieh, El Metn, Mount Lebanon",350000,300,4,5,yes
"Monteverde, El Metn, Mount Lebanon",420000,300,3,3,no
"Zouk Mosbeh, Kesrouane, Mount Lebanon",800000,120,2,2,yes
"Deir Qoubel, Aley, Mount Lebanon",130000,240,3,3,no
"El Biyada, El Metn, Mount Lebanon",800000,650,4,6,no
"Bsalim, El Metn, Mount Lebanon",300000,179,3,3,no
"Yarzeh, Baabda, Mount Lebanon",1100000,370,5,5,no
"Yarzeh, Baabda, Mount Lebanon",420000,200,3,4,no
"Rabieh, El Metn, Mount Lebanon",2500000,550,4,5,no
"Rabieh, El Metn, Mount Lebanon",3000000,650,4,5,no
"Faqra, Kesrouane, Mount Lebanon",950000,353,4,3,yes
"Faraya, Kesrouane, Mount Lebanon",180000,70,2,1,yes
"Faraya, Kesrouane, Mount Lebanon",450000,120,3,3,yes
"Hazmieh, Baabda, Mount Lebanon",160000,160,3,4,no
"Mtayleb, El Metn, Mount Lebanon",1125000,425,4,5,no
"Mtayleb, El Metn, Mount Lebanon",750000,300,3,4,no
"Mtayleb, El Metn, Mount Lebanon",870000,360,4,4,no
"Jal el Dib, El Metn, Mount Lebanon",145000,170,3,3,no
"Ain Aalaq, El Metn, Mount Lebanon",300000,230,3,2,yes
"Faqra, Kesrouane, Mount Lebanon",3000000,883,3,4,yes
"Faqra, Kesrouane, Mount Lebanon",1800000,440,5,5,yes
"Ain El Remmaneh (Baabda), Baabda, Mount Lebanon",155000,150,3,2,yes
"Hazmieh, Baabda, Mount Lebanon",600000,255,4,5,no
"Mansourieh, El Metn, Mount Lebanon",225000,200,2,3,no
"Biaqout, El Metn, Mount Lebanon",300000,200,3,3,no
"Beit el Chaar, El Metn, Mount Lebanon",365000,300,3,3,no
"El Biyada, El Metn, Mount Lebanon",1100000,373,3,4,no
"Faqra, Kesrouane, Mount Lebanon",350000,152,2,4,yes
"Kornet Chehwan, El Metn, Mount Lebanon",235000,243,3,3,partly
"Beit el Chaar, El Metn, Mount Lebanon",950000,410,3,5,no
"Beit el Chaar, El Metn, Mount Lebanon",630000,300,3,4,no
"Achrafieh, Beirut, Beirut",450000,210,3,2,yes
"Rabieh, El Metn, Mount Lebanon",3200000,1574,N/A,N/A,no
"Bsalim, El Metn, Mount Lebanon",550000,333,3,3,no
"Bsalim, El Metn, Mount Lebanon",250000,200,2,3,no
"Bsalim, El Metn, Mount Lebanon",350000,280,4,4,no
"Ramlet al-Baydah, Beirut, Beirut",1000000,345,4,5,no
"Clemenceau, Beirut, Beirut",2200000,470,3,5,no
"Jisr El Bacha, El Metn, Mount Lebanon",155000,112,2,2,no
"Mar Roukoz, El Metn, Mount Lebanon",300000,150,3,3,yes
"Faqra, Kesrouane, Mount Lebanon",850000,307,4,5,yes
"Faqra, Kesrouane, Mount Lebanon",900000,255,3,4,yes
"Faqra, Kesrouane, Mount Lebanon",335000,180,2,3,no
"Broummana, El Metn, Mount Lebanon",1200000,540,4,5,yes
"Dahr El Souane, El Metn, Mount Lebanon",450000,287,3,4,no
"Dahr El Souane, El Metn, Mount Lebanon",260000,185,3,3,no
"Zalka, El Metn, Mount Lebanon",360000,190,3,3,no
"Beit Meri, El Metn, Mount Lebanon",649999,400,4,6,no
"Saifi, Beirut, Beirut",2300000,430,4,4,no
"Bsalim, El Metn, Mount Lebanon",300000,200,3,3,no
"Bsalim, El Metn, Mount Lebanon",120000,110,2,2,no
"Dahr El Souane, El Metn, Mount Lebanon",549999,400,3,4,no
"Jal el Dib, El Metn, Mount Lebanon",280000,258,3,4,no
"Faqra, Kesrouane, Mount Lebanon",359999,200,3,3,yes
"Dbayeh, El Metn, Mount Lebanon",1200000,330,3,3,no
"El Biyada, El Metn, Mount Lebanon",900000,1300,N/A,N/A,no
"El Biyada, El Metn, Mount Lebanon",545000,671,N/A,N/A,no
"Saifi, Beirut, Beirut",2000000,540,5,6,no
"Achrafieh, Beirut, Beirut",510000,120,2,2,no
"Yarzeh, Baabda, Mount Lebanon",675000,650,4,4,partly
"Sahel Alma, Kesrouane, Mount Lebanon",325000,225,3,4,no
"Faqra, Kesrouane, Mount Lebanon",4500000,767,5,5,yes
"Faqra, Kesrouane, Mount Lebanon",1400000,494,5,5,yes
"Ouyoun Al Simen, Kesrouane, Mount Lebanon",5000000,972,7,7,yes
"Achrafieh, Beirut, Beirut",750000,320,3,3,no
"Baabda, Baabda, Mount Lebanon",700000,250,3,3,no
"Rabweh, El Metn, Mount Lebanon",340000,170,3,3,partly
